Run_Number,Indentor X Position,Indentor Y Position,Stiffener Rib Angle,Stiffener Rib Height,Stiffener Rib Position,Stiffener Rib Width
760,-71.71873121,-20.15618143,105.4394531,10.25146484,366.8945313,42.96630859
761,-406.4062312,-167.9686814,113.75,7.8125,362.5,29.6875
762,-438.2812312,-248.5936814,104.375,18.59375,406.25,17.65625
763,-183.2812312,-33.59368143,107.8125,14.140625,365.625,13.828125
764,-115.5468562,-366.1718064,110.9375,10.859375,434.375,38.984375
765,-51.79685621,-204.9218064,112.03125,17.0703125,348.4375,31.0546875
766,-83.67185621,-70.54680643,114.84375,6.0546875,432.8125,19.5703125
767,-450.2343562,-379.6093064,105.234375,11.15234375,449.21875,28.18359375
768,-3.984356212,-3.359306429,105.546875,17.48046875,458.59375,44.04296875
769,-418.3593562,-298.9843064,116.953125,14.78515625,400.78125,14.23828125
770,-163.3593562,-83.98430643,105.4394531,10.25146484,366.8945313,42.96630859
771,-290.8593562,-191.4843064,113.75,7.8125,362.5,29.6875
772,-354.6093562,-352.7343064,104.375,18.59375,406.25,17.65625
773,-235.0781062,-157.8905564,107.8125,14.140625,365.625,13.828125
774,-171.3281062,-426.6405564,110.9375,10.859375,434.375,38.984375
775,-139.4531062,-23.51555643,112.03125,17.0703125,348.4375,31.0546875
776,-11.95310621,-346.0155564,114.84375,6.0546875,432.8125,19.5703125
777,-410.3906062,-10.07805643,105.234375,11.15234375,449.21875,28.18359375
778,-314.7656062,-90.70305643,105.546875,17.48046875,458.59375,44.04296875
779,-506.0156062,-144.4530564,116.953125,14.78515625,400.78125,14.23828125
780,-249.0234187,-72.22649393,105.4394531,10.25146484,366.8945313,42.96630859
781,-376.5234187,-179.7264939,113.75,7.8125,362.5,29.6875
782,-344.6484187,-260.3514939,104.375,18.59375,406.25,17.65625
783,-217.1484187,-367.8514939,107.8125,14.140625,365.625,13.828125
784,-472.1484187,-152.8514939,110.9375,10.859375,434.375,38.984375
785,-264.9609187,-300.6639939,112.03125,17.0703125,348.4375,31.0546875
786,-9.960918712,-85.66399393,114.84375,6.0546875,432.8125,19.5703125
787,-488.0859187,-58.78899393,105.234375,11.15234375,449.21875,28.18359375
788,-161.3671687,-347.6952439,105.546875,17.48046875,458.59375,44.04296875
789,-1.992168712,-428.3202439,116.953125,14.78515625,400.78125,14.23828125
790,-320.7421687,-374.5702439,105.4394531,10.25146484,366.8945313,42.96630859
791,-193.2421687,-267.0702439,113.75,7.8125,362.5,29.6875
792,-448.2421687,-52.07024393,104.375,18.59375,406.25,17.65625
793,-336.6796687,-146.1327439,107.8125,14.140625,365.625,13.828125
794,-272.9296687,-414.8827439,110.9375,10.859375,434.375,38.984375
795,-177.3046687,-119.2577439,112.03125,17.0703125,348.4375,31.0546875
796,-304.8046687,-11.75774393,114.84375,6.0546875,432.8125,19.5703125
797,-500.0390437,-344.3358689,105.234375,11.15234375,449.21875,28.18359375
798,-117.5390437,-236.8358689,105.546875,17.48046875,458.59375,44.04296875
799,-80.9325984,-306.7528611,116.953125,14.78515625,400.78125,14.23828125
800,-499.2919734,-289.9559861,105.4394531,10.25146484,366.8945313,42.96630859
801,-509.9999812,6.86E-05,113.75,7.8125,362.5,29.6875
802,-254.9999812,-214.9999314,104.375,18.59375,406.25,17.65625
803,-382.4999812,-107.4999314,107.8125,14.140625,365.625,13.828125
804,-31.87498121,-403.1249314,110.9375,10.859375,434.375,38.984375
805,-95.62498121,-134.3749314,112.03125,17.0703125,348.4375,31.0546875
806,-47.81248121,-255.3124314,114.84375,6.0546875,432.8125,19.5703125
807,-111.5624812,-94.06243143,105.234375,11.15234375,449.21875,28.18359375
808,-390.4687312,-396.4061814,105.546875,17.48046875,458.59375,44.04296875
809,-7.968731212,-288.9061814,116.953125,14.78515625,400.78125,14.23828125
810,-71.71873121,-20.15618143,105.4394531,10.25146484,366.8945313,42.96630859
811,-406.4062312,-167.9686814,113.75,7.8125,362.5,29.6875
812,-438.2812312,-248.5936814,104.375,18.59375,406.25,17.65625
813,-183.2812312,-33.59368143,107.8125,14.140625,365.625,13.828125
814,-115.5468562,-366.1718064,110.9375,10.859375,434.375,38.984375
815,-51.79685621,-204.9218064,112.03125,17.0703125,348.4375,31.0546875
816,-83.67185621,-70.54680643,114.84375,6.0546875,432.8125,19.5703125
817,-450.2343562,-379.6093064,105.234375,11.15234375,449.21875,28.18359375
818,-3.984356212,-3.359306429,105.546875,17.48046875,458.59375,44.04296875
819,-418.3593562,-298.9843064,116.953125,14.78515625,400.78125,14.23828125
820,-163.3593562,-83.98430643,105.4394531,10.25146484,366.8945313,42.96630859
821,-290.8593562,-191.4843064,113.75,7.8125,362.5,29.6875
822,-354.6093562,-352.7343064,104.375,18.59375,406.25,17.65625
823,-235.0781062,-157.8905564,107.8125,14.140625,365.625,13.828125
824,-171.3281062,-426.6405564,110.9375,10.859375,434.375,38.984375
825,-139.4531062,-23.51555643,112.03125,17.0703125,348.4375,31.0546875
826,-11.95310621,-346.0155564,114.84375,6.0546875,432.8125,19.5703125
827,-410.3906062,-10.07805643,105.234375,11.15234375,449.21875,28.18359375
828,-314.7656062,-90.70305643,105.546875,17.48046875,458.59375,44.04296875
829,-506.0156062,-144.4530564,116.953125,14.78515625,400.78125,14.23828125
830,-249.0234187,-72.22649393,105.4394531,10.25146484,366.8945313,42.96630859
831,-376.5234187,-179.7264939,113.75,7.8125,362.5,29.6875
832,-344.6484187,-260.3514939,104.375,18.59375,406.25,17.65625
833,-217.1484187,-367.8514939,107.8125,14.140625,365.625,13.828125
834,-472.1484187,-152.8514939,110.9375,10.859375,434.375,38.984375
835,-264.9609187,-300.6639939,112.03125,17.0703125,348.4375,31.0546875
836,-9.960918712,-85.66399393,114.84375,6.0546875,432.8125,19.5703125
837,-488.0859187,-58.78899393,105.234375,11.15234375,449.21875,28.18359375
838,-161.3671687,-347.6952439,105.546875,17.48046875,458.59375,44.04296875
839,-1.992168712,-428.3202439,116.953125,14.78515625,400.78125,14.23828125
840,-320.7421687,-374.5702439,105.4394531,10.25146484,366.8945313,42.96630859
841,-193.2421687,-267.0702439,113.75,7.8125,362.5,29.6875
842,-448.2421687,-52.07024393,104.375,18.59375,406.25,17.65625
843,-336.6796687,-146.1327439,107.8125,14.140625,365.625,13.828125
844,-272.9296687,-414.8827439,110.9375,10.859375,434.375,38.984375
845,-177.3046687,-119.2577439,112.03125,17.0703125,348.4375,31.0546875
846,-304.8046687,-11.75774393,114.84375,6.0546875,432.8125,19.5703125
847,-500.0390437,-344.3358689,105.234375,11.15234375,449.21875,28.18359375
848,-117.5390437,-236.8358689,105.546875,17.48046875,458.59375,44.04296875
849,-80.9325984,-306.7528611,116.953125,14.78515625,400.78125,14.23828125
850,-499.2919734,-289.9559861,105.4394531,10.25146484,366.8945313,42.96630859
851,-509.9999812,6.86E-05,113.75,7.8125,362.5,29.6875
852,-254.9999812,-214.9999314,104.375,18.59375,406.25,17.65625
853,-382.4999812,-107.4999314,107.8125,14.140625,365.625,13.828125
854,-31.87498121,-403.1249314,110.9375,10.859375,434.375,38.984375
855,-95.62498121,-134.3749314,112.03125,17.0703125,348.4375,31.0546875
856,-47.81248121,-255.3124314,114.84375,6.0546875,432.8125,19.5703125
857,-111.5624812,-94.06243143,105.234375,11.15234375,449.21875,28.18359375
858,-390.4687312,-396.4061814,105.546875,17.48046875,458.59375,44.04296875
859,-7.968731212,-288.9061814,116.953125,14.78515625,400.78125,14.23828125
860,-71.71873121,-20.15618143,105.4394531,10.25146484,366.8945313,42.96630859
861,-406.4062312,-167.9686814,113.75,7.8125,362.5,29.6875
862,-438.2812312,-248.5936814,104.375,18.59375,406.25,17.65625
863,-183.2812312,-33.59368143,107.8125,14.140625,365.625,13.828125
864,-115.5468562,-366.1718064,110.9375,10.859375,434.375,38.984375
865,-51.79685621,-204.9218064,112.03125,17.0703125,348.4375,31.0546875
866,-83.67185621,-70.54680643,114.84375,6.0546875,432.8125,19.5703125
867,-450.2343562,-379.6093064,105.234375,11.15234375,449.21875,28.18359375
868,-3.984356212,-3.359306429,105.546875,17.48046875,458.59375,44.04296875
869,-418.3593562,-298.9843064,116.953125,14.78515625,400.78125,14.23828125
870,-163.3593562,-83.98430643,105.4394531,10.25146484,366.8945313,42.96630859
871,-290.8593562,-191.4843064,113.75,7.8125,362.5,29.6875
872,-354.6093562,-352.7343064,104.375,18.59375,406.25,17.65625
873,-235.0781062,-157.8905564,107.8125,14.140625,365.625,13.828125
874,-171.3281062,-426.6405564,110.9375,10.859375,434.375,38.984375
875,-139.4531062,-23.51555643,112.03125,17.0703125,348.4375,31.0546875
876,-11.95310621,-346.0155564,114.84375,6.0546875,432.8125,19.5703125
877,-410.3906062,-10.07805643,105.234375,11.15234375,449.21875,28.18359375
878,-314.7656062,-90.70305643,105.546875,17.48046875,458.59375,44.04296875
879,-506.0156062,-144.4530564,116.953125,14.78515625,400.78125,14.23828125
880,-249.0234187,-72.22649393,105.4394531,10.25146484,366.8945313,42.96630859
881,-376.5234187,-179.7264939,113.75,7.8125,362.5,29.6875
882,-344.6484187,-260.3514939,104.375,18.59375,406.25,17.65625
883,-217.1484187,-367.8514939,107.8125,14.140625,365.625,13.828125
884,-472.1484187,-152.8514939,110.9375,10.859375,434.375,38.984375
885,-264.9609187,-300.6639939,112.03125,17.0703125,348.4375,31.0546875
886,-9.960918712,-85.66399393,114.84375,6.0546875,432.8125,19.5703125
887,-488.0859187,-58.78899393,105.234375,11.15234375,449.21875,28.18359375
888,-161.3671687,-347.6952439,105.546875,17.48046875,458.59375,44.04296875
889,-1.992168712,-428.3202439,116.953125,14.78515625,400.78125,14.23828125
890,-320.7421687,-374.5702439,105.4394531,10.25146484,366.8945313,42.96630859
891,-193.2421687,-267.0702439,113.75,7.8125,362.5,29.6875
892,-448.2421687,-52.07024393,104.375,18.59375,406.25,17.65625
893,-336.6796687,-146.1327439,107.8125,14.140625,365.625,13.828125
894,-272.9296687,-414.8827439,110.9375,10.859375,434.375,38.984375
895,-177.3046687,-119.2577439,112.03125,17.0703125,348.4375,31.0546875
896,-304.8046687,-11.75774393,114.84375,6.0546875,432.8125,19.5703125
897,-500.0390437,-344.3358689,105.234375,11.15234375,449.21875,28.18359375
898,-117.5390437,-236.8358689,105.546875,17.48046875,458.59375,44.04296875
899,-80.9325984,-306.7528611,116.953125,14.78515625,400.78125,14.23828125
900,-499.2919734,-289.9559861,105.4394531,10.25146484,366.8945313,42.96630859
901,-509.9999812,6.86E-05,113.75,7.8125,362.5,29.6875
902,-254.9999812,-214.9999314,104.375,18.59375,406.25,17.65625
903,-382.4999812,-107.4999314,107.8125,14.140625,365.625,13.828125
904,-31.87498121,-403.1249314,110.9375,10.859375,434.375,38.984375
905,-95.62498121,-134.3749314,112.03125,17.0703125,348.4375,31.0546875
906,-47.81248121,-255.3124314,114.84375,6.0546875,432.8125,19.5703125
907,-111.5624812,-94.06243143,105.234375,11.15234375,449.21875,28.18359375
908,-390.4687312,-396.4061814,105.546875,17.48046875,458.59375,44.04296875
909,-7.968731212,-288.9061814,116.953125,14.78515625,400.78125,14.23828125
910,-71.71873121,-20.15618143,105.4394531,10.25146484,366.8945313,42.96630859
911,-406.4062312,-167.9686814,113.75,7.8125,362.5,29.6875
912,-438.2812312,-248.5936814,104.375,18.59375,406.25,17.65625
913,-183.2812312,-33.59368143,107.8125,14.140625,365.625,13.828125
914,-115.5468562,-366.1718064,110.9375,10.859375,434.375,38.984375
915,-51.79685621,-204.9218064,112.03125,17.0703125,348.4375,31.0546875
916,-83.67185621,-70.54680643,114.84375,6.0546875,432.8125,19.5703125
917,-450.2343562,-379.6093064,105.234375,11.15234375,449.21875,28.18359375
918,-3.984356212,-3.359306429,105.546875,17.48046875,458.59375,44.04296875
919,-418.3593562,-298.9843064,116.953125,14.78515625,400.78125,14.23828125
920,-163.3593562,-83.98430643,105.4394531,10.25146484,366.8945313,42.96630859
921,-290.8593562,-191.4843064,113.75,7.8125,362.5,29.6875
922,-354.6093562,-352.7343064,104.375,18.59375,406.25,17.65625
923,-235.0781062,-157.8905564,107.8125,14.140625,365.625,13.828125
924,-171.3281062,-426.6405564,110.9375,10.859375,434.375,38.984375
925,-139.4531062,-23.51555643,112.03125,17.0703125,348.4375,31.0546875
926,-11.95310621,-346.0155564,114.84375,6.0546875,432.8125,19.5703125
927,-410.3906062,-10.07805643,105.234375,11.15234375,449.21875,28.18359375
928,-314.7656062,-90.70305643,105.546875,17.48046875,458.59375,44.04296875
929,-506.0156062,-144.4530564,116.953125,14.78515625,400.78125,14.23828125
930,-249.0234187,-72.22649393,105.4394531,10.25146484,366.8945313,42.96630859
931,-376.5234187,-179.7264939,113.75,7.8125,362.5,29.6875
932,-344.6484187,-260.3514939,104.375,18.59375,406.25,17.65625
933,-217.1484187,-367.8514939,107.8125,14.140625,365.625,13.828125
934,-472.1484187,-152.8514939,110.9375,10.859375,434.375,38.984375
935,-264.9609187,-300.6639939,112.03125,17.0703125,348.4375,31.0546875
936,-9.960918712,-85.66399393,114.84375,6.0546875,432.8125,19.5703125
937,-488.0859187,-58.78899393,105.234375,11.15234375,449.21875,28.18359375
938,-161.3671687,-347.6952439,105.546875,17.48046875,458.59375,44.04296875
939,-1.992168712,-428.3202439,116.953125,14.78515625,400.78125,14.23828125
940,-320.7421687,-374.5702439,105.4394531,10.25146484,366.8945313,42.96630859
941,-193.2421687,-267.0702439,113.75,7.8125,362.5,29.6875
942,-448.2421687,-52.07024393,104.375,18.59375,406.25,17.65625
943,-336.6796687,-146.1327439,107.8125,14.140625,365.625,13.828125
944,-272.9296687,-414.8827439,110.9375,10.859375,434.375,38.984375
945,-177.3046687,-119.2577439,112.03125,17.0703125,348.4375,31.0546875
946,-304.8046687,-11.75774393,114.84375,6.0546875,432.8125,19.5703125
947,-500.0390437,-344.3358689,105.234375,11.15234375,449.21875,28.18359375
948,-117.5390437,-236.8358689,105.546875,17.48046875,458.59375,44.04296875
949,-80.9325984,-306.7528611,116.953125,14.78515625,400.78125,14.23828125
950,-499.2919734,-289.9559861,105.4394531,10.25146484,366.8945313,42.96630859
951,-509.9999812,6.86E-05,113.75,7.8125,362.5,29.6875
952,-254.9999812,-214.9999314,104.375,18.59375,406.25,17.65625
953,-382.4999812,-107.4999314,107.8125,14.140625,365.625,13.828125
954,-31.87498121,-403.1249314,110.9375,10.859375,434.375,38.984375
955,-95.62498121,-134.3749314,112.03125,17.0703125,348.4375,31.0546875
956,-47.81248121,-255.3124314,114.84375,6.0546875,432.8125,19.5703125
957,-111.5624812,-94.06243143,105.234375,11.15234375,449.21875,28.18359375
958,-390.4687312,-396.4061814,105.546875,17.48046875,458.59375,44.04296875
959,-7.968731212,-288.9061814,116.953125,14.78515625,400.78125,14.23828125
960,-71.71873121,-20.15618143,105.4394531,10.25146484,366.8945313,42.96630859
961,-406.4062312,-167.9686814,113.75,7.8125,362.5,29.6875
962,-438.2812312,-248.5936814,104.375,18.59375,406.25,17.65625
963,-183.2812312,-33.59368143,107.8125,14.140625,365.625,13.828125
964,-115.5468562,-366.1718064,110.9375,10.859375,434.375,38.984375
965,-51.79685621,-204.9218064,112.03125,17.0703125,348.4375,31.0546875
966,-83.67185621,-70.54680643,114.84375,6.0546875,432.8125,19.5703125
967,-450.2343562,-379.6093064,105.234375,11.15234375,449.21875,28.18359375
968,-3.984356212,-3.359306429,105.546875,17.48046875,458.59375,44.04296875
969,-418.3593562,-298.9843064,116.953125,14.78515625,400.78125,14.23828125
970,-163.3593562,-83.98430643,105.4394531,10.25146484,366.8945313,42.96630859
971,-290.8593562,-191.4843064,113.75,7.8125,362.5,29.6875
972,-354.6093562,-352.7343064,104.375,18.59375,406.25,17.65625
973,-235.0781062,-157.8905564,107.8125,14.140625,365.625,13.828125
974,-171.3281062,-426.6405564,110.9375,10.859375,434.375,38.984375
975,-139.4531062,-23.51555643,112.03125,17.0703125,348.4375,31.0546875
976,-11.95310621,-346.0155564,114.84375,6.0546875,432.8125,19.5703125
977,-410.3906062,-10.07805643,105.234375,11.15234375,449.21875,28.18359375
978,-314.7656062,-90.70305643,105.546875,17.48046875,458.59375,44.04296875
979,-506.0156062,-144.4530564,116.953125,14.78515625,400.78125,14.23828125
980,-249.0234187,-72.22649393,105.4394531,10.25146484,366.8945313,42.96630859
981,-376.5234187,-179.7264939,113.75,7.8125,362.5,29.6875
982,-344.6484187,-260.3514939,104.375,18.59375,406.25,17.65625
983,-217.1484187,-367.8514939,107.8125,14.140625,365.625,13.828125
984,-472.1484187,-152.8514939,110.9375,10.859375,434.375,38.984375
985,-264.9609187,-300.6639939,112.03125,17.0703125,348.4375,31.0546875
986,-9.960918712,-85.66399393,114.84375,6.0546875,432.8125,19.5703125
987,-488.0859187,-58.78899393,105.234375,11.15234375,449.21875,28.18359375
988,-161.3671687,-347.6952439,105.546875,17.48046875,458.59375,44.04296875
989,-1.992168712,-428.3202439,116.953125,14.78515625,400.78125,14.23828125
990,-320.7421687,-374.5702439,105.4394531,10.25146484,366.8945313,42.96630859
991,-193.2421687,-267.0702439,113.75,7.8125,362.5,29.6875
992,-448.2421687,-52.07024393,104.375,18.59375,406.25,17.65625
993,-336.6796687,-146.1327439,107.8125,14.140625,365.625,13.828125
994,-272.9296687,-414.8827439,110.9375,10.859375,434.375,38.984375
995,-177.3046687,-119.2577439,112.03125,17.0703125,348.4375,31.0546875
996,-304.8046687,-11.75774393,114.84375,6.0546875,432.8125,19.5703125
997,-500.0390437,-344.3358689,105.234375,11.15234375,449.21875,28.18359375
998,-117.5390437,-236.8358689,105.546875,17.48046875,458.59375,44.04296875
999,-80.9325984,-306.7528611,116.953125,14.78515625,400.78125,14.23828125
1000,-499.2919734,-289.9559861,105.4394531,10.25146484,366.8945313,42.96630859
