Run_Number,Indentor X Position,Indentor Y Position,Stiffener Rib Angle,Stiffener Rib Height,Stiffener Rib Position,Stiffener Rib Width
787,-79.31246523,95.35894486,105.234375,11.15234375,449.21875,28.18359375
788,247.4062848,-193.5473051,105.546875,17.48046875,458.59375,44.04296875
789,406.7812848,-274.1723051,116.953125,14.78515625,400.78125,14.23828125
790,88.03128477,-220.4223051,105.4394531,10.25146484,366.8945313,42.96630859
791,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
792,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
793,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
794,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
795,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
796,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
797,-91.26559023,-190.1879301,105.234375,11.15234375,449.21875,28.18359375
798,291.2344098,-82.68793014,105.546875,17.48046875,458.59375,44.04296875
799,327.8408551,-152.6049223,116.953125,14.78515625,400.78125,14.23828125
800,-90.51851992,-135.8080473,105.4394531,10.25146484,366.8945313,42.96630859
801,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
802,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
803,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
804,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
805,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
806,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
807,297.2109723,60.08550736,105.234375,11.15234375,449.21875,28.18359375
808,18.30472227,-242.2582426,105.546875,17.48046875,458.59375,44.04296875
809,400.8047223,-134.7582426,116.953125,14.78515625,400.78125,14.23828125
810,337.0547223,133.9917574,105.4394531,10.25146484,366.8945313,42.96630859
811,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
812,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
813,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
814,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
815,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
816,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
817,-41.46090273,-225.4613676,105.234375,11.15234375,449.21875,28.18359375
818,404.7890973,150.7886324,105.546875,17.48046875,458.59375,44.04296875
819,-9.585902728,-144.8363676,116.953125,14.78515625,400.78125,14.23828125
820,245.4140973,70.16363236,105.4394531,10.25146484,366.8945313,42.96630859
821,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
822,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
823,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
824,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
825,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
826,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
827,-1.617152728,144.0698824,105.234375,11.15234375,449.21875,28.18359375
828,94.00784727,63.44488236,105.546875,17.48046875,458.59375,44.04296875
829,-97.24215273,9.694882355,116.953125,14.78515625,400.78125,14.23828125
830,159.7500348,81.92144486,105.4394531,10.25146484,366.8945313,42.96630859
831,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
832,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
833,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
834,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
835,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
836,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
837,-79.31246523,95.35894486,105.234375,11.15234375,449.21875,28.18359375
838,247.4062848,-193.5473051,105.546875,17.48046875,458.59375,44.04296875
839,406.7812848,-274.1723051,116.953125,14.78515625,400.78125,14.23828125
840,88.03128477,-220.4223051,105.4394531,10.25146484,366.8945313,42.96630859
841,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
842,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
843,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
844,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
845,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
846,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
847,-91.26559023,-190.1879301,105.234375,11.15234375,449.21875,28.18359375
848,291.2344098,-82.68793014,105.546875,17.48046875,458.59375,44.04296875
849,327.8408551,-152.6049223,116.953125,14.78515625,400.78125,14.23828125
850,-90.51851992,-135.8080473,105.4394531,10.25146484,366.8945313,42.96630859
851,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
852,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
853,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
854,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
855,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
856,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
857,297.2109723,60.08550736,105.234375,11.15234375,449.21875,28.18359375
858,18.30472227,-242.2582426,105.546875,17.48046875,458.59375,44.04296875
859,400.8047223,-134.7582426,116.953125,14.78515625,400.78125,14.23828125
860,337.0547223,133.9917574,105.4394531,10.25146484,366.8945313,42.96630859
861,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
862,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
863,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
864,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
865,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
866,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
867,-41.46090273,-225.4613676,105.234375,11.15234375,449.21875,28.18359375
868,404.7890973,150.7886324,105.546875,17.48046875,458.59375,44.04296875
869,-9.585902728,-144.8363676,116.953125,14.78515625,400.78125,14.23828125
870,245.4140973,70.16363236,105.4394531,10.25146484,366.8945313,42.96630859
871,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
872,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
873,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
874,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
875,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
876,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
877,-1.617152728,144.0698824,105.234375,11.15234375,449.21875,28.18359375
878,94.00784727,63.44488236,105.546875,17.48046875,458.59375,44.04296875
879,-97.24215273,9.694882355,116.953125,14.78515625,400.78125,14.23828125
880,159.7500348,81.92144486,105.4394531,10.25146484,366.8945313,42.96630859
881,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
882,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
883,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
884,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
885,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
886,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
887,-79.31246523,95.35894486,105.234375,11.15234375,449.21875,28.18359375
888,247.4062848,-193.5473051,105.546875,17.48046875,458.59375,44.04296875
889,406.7812848,-274.1723051,116.953125,14.78515625,400.78125,14.23828125
890,88.03128477,-220.4223051,105.4394531,10.25146484,366.8945313,42.96630859
891,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
892,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
893,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
894,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
895,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
896,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
897,-91.26559023,-190.1879301,105.234375,11.15234375,449.21875,28.18359375
898,291.2344098,-82.68793014,105.546875,17.48046875,458.59375,44.04296875
899,327.8408551,-152.6049223,116.953125,14.78515625,400.78125,14.23828125
900,-90.51851992,-135.8080473,105.4394531,10.25146484,366.8945313,42.96630859
901,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
902,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
903,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
904,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
905,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
906,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
907,297.2109723,60.08550736,105.234375,11.15234375,449.21875,28.18359375
908,18.30472227,-242.2582426,105.546875,17.48046875,458.59375,44.04296875
909,400.8047223,-134.7582426,116.953125,14.78515625,400.78125,14.23828125
910,337.0547223,133.9917574,105.4394531,10.25146484,366.8945313,42.96630859
911,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
912,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
913,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
914,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
915,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
916,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
917,-41.46090273,-225.4613676,105.234375,11.15234375,449.21875,28.18359375
918,404.7890973,150.7886324,105.546875,17.48046875,458.59375,44.04296875
919,-9.585902728,-144.8363676,116.953125,14.78515625,400.78125,14.23828125
920,245.4140973,70.16363236,105.4394531,10.25146484,366.8945313,42.96630859
921,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
922,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
923,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
924,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
925,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
926,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
927,-1.617152728,144.0698824,105.234375,11.15234375,449.21875,28.18359375
928,94.00784727,63.44488236,105.546875,17.48046875,458.59375,44.04296875
929,-97.24215273,9.694882355,116.953125,14.78515625,400.78125,14.23828125
930,159.7500348,81.92144486,105.4394531,10.25146484,366.8945313,42.96630859
931,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
932,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
933,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
934,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
935,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
936,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
937,-79.31246523,95.35894486,105.234375,11.15234375,449.21875,28.18359375
938,247.4062848,-193.5473051,105.546875,17.48046875,458.59375,44.04296875
939,406.7812848,-274.1723051,116.953125,14.78515625,400.78125,14.23828125
940,88.03128477,-220.4223051,105.4394531,10.25146484,366.8945313,42.96630859
941,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
942,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
943,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
944,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
945,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
946,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
947,-91.26559023,-190.1879301,105.234375,11.15234375,449.21875,28.18359375
948,291.2344098,-82.68793014,105.546875,17.48046875,458.59375,44.04296875
949,327.8408551,-152.6049223,116.953125,14.78515625,400.78125,14.23828125
950,-90.51851992,-135.8080473,105.4394531,10.25146484,366.8945313,42.96630859
951,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
952,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
953,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
954,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
955,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
956,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
957,297.2109723,60.08550736,105.234375,11.15234375,449.21875,28.18359375
958,18.30472227,-242.2582426,105.546875,17.48046875,458.59375,44.04296875
959,400.8047223,-134.7582426,116.953125,14.78515625,400.78125,14.23828125
960,337.0547223,133.9917574,105.4394531,10.25146484,366.8945313,42.96630859
961,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
962,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
963,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
964,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
965,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
966,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
967,-41.46090273,-225.4613676,105.234375,11.15234375,449.21875,28.18359375
968,404.7890973,150.7886324,105.546875,17.48046875,458.59375,44.04296875
969,-9.585902728,-144.8363676,116.953125,14.78515625,400.78125,14.23828125
970,245.4140973,70.16363236,105.4394531,10.25146484,366.8945313,42.96630859
971,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
972,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
973,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
974,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
975,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
976,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
977,-1.617152728,144.0698824,105.234375,11.15234375,449.21875,28.18359375
978,94.00784727,63.44488236,105.546875,17.48046875,458.59375,44.04296875
979,-97.24215273,9.694882355,116.953125,14.78515625,400.78125,14.23828125
980,159.7500348,81.92144486,105.4394531,10.25146484,366.8945313,42.96630859
981,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
982,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
983,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
984,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
985,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
986,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
987,-79.31246523,95.35894486,105.234375,11.15234375,449.21875,28.18359375
988,247.4062848,-193.5473051,105.546875,17.48046875,458.59375,44.04296875
989,406.7812848,-274.1723051,116.953125,14.78515625,400.78125,14.23828125
990,88.03128477,-220.4223051,105.4394531,10.25146484,366.8945313,42.96630859
991,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
992,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
993,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
994,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
995,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
996,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
997,-91.26559023,-190.1879301,105.234375,11.15234375,449.21875,28.18359375
998,291.2344098,-82.68793014,105.546875,17.48046875,458.59375,44.04296875
999,327.8408551,-152.6049223,116.953125,14.78515625,400.78125,14.23828125
1000,-90.51851992,-135.8080473,105.4394531,10.25146484,366.8945313,42.96630859
