Time,A1,A2,A3,A(mm/s2),A(in g)
0.0005505664742088413,-106624.04314341555,-2081.799313155161,667421.4000082348,675887.8203175308,68.96814493036028
0.000575592223036516,-110197.58626815482,-2135.5267005325086,689861.3342436496,698610.5703308824,71.28679289090637
0.0006006179718641906,-112966.82206393743,-2200.8897204600253,710285.8416924971,719216.4651282728,73.38943521717069
0.0006256437206918652,-114720.69391404453,-2280.9378338931697,728042.4316161466,737029.0513425949,75.20704605536682
0.0006506694695195398,-115355.61160061332,-2383.0683259180164,742847.4729567725,751754.5904219178,76.70965208386916
0.0006756952183472144,-114766.03741472772,-2509.282919178738,754404.4441106122,763088.2027253186,77.86614313523658
0.000700720967174889,-112882.64865473328,-2655.630816127463,762444.9573808155,770760.5709802494,78.64903785512747
0.0007257467160025636,-109796.06140277276,-2817.0332742404394,767169.1048036211,774991.3200422107,79.08074694308273
0.0007507724648302382,-105620.87181802033,-2981.4862023817636,768803.6922817642,776030.7823071457,79.18681452113732
0.0007757982136579128,-100381.79305307123,-3127.671841734721,767250.4407537127,773795.5321299321,78.95872776836042
0.0008008239624855874,-94030.92092473,-3221.007469226456,762144.1961299744,767929.6612801934,78.36016951838708
0.000825849711313262,-86571.7444822031,-3220.8110955964307,753234.6396038695,758200.1469711113,77.36736193582767
0.0008508754601409366,-78236.58090650513,-3105.2270426088126,741018.5313997548,745143.6565558938,76.03506699549938
0.0008759012089686112,-69431.64322628714,-2879.9977872813797,726624.4359075945,729939.804590943,74.48365352968807
0.0009009269577962859,-60596.32780190979,-2576.9733242697885,711373.9165572802,713954.7638978481,72.85252692835184
0.0009259527066239605,-52147.258704933236,-2234.712974664753,696660.3333049177,698612.8760145087,71.28702816474578
0.0009509784554516351,-44433.69482195137,-1882.8670620687565,683734.798218367,685179.664554473,69.91629230147684
0.0009760042042793097,-37694.43910704713,-1546.081419022691,673447.4108836375,674503.2811877773,68.82686542732422
0.0010010299531069842,-32043.168047424107,-1248.8363009056459,666151.3191529447,666922.71232862,68.05333799271632
0.001026055701934659,-27473.545970250154,-1014.2318811659849,661712.9682322758,662283.8339573253,67.57998305686992
0.0010510814507623334,-23871.279221185116,-861.6322228438728,659538.4576686125,659970.8762707792,67.34396696640603
0.0010761071995900081,-21039.521908219613,-802.9016273645094,658657.0201154707,658993.4569330633,67.24423029929218
0.0011011329484176826,-18752.944494594845,-843.7678786909303,657970.456819043,658238.1840322773,67.16716163594666
0.0011261586972453573,-16804.50565416964,-980.5593130840182,656545.2809856684,656761.0363681478,67.01643228246405
0.001151184446073032,-15029.947553095017,-1192.6701092766593,653799.7627055137,653973.5862397373,66.73199859589155
0.0011762101949007065,-13320.975286137698,-1446.5096880612548,649566.5550328788,649704.7407785606,66.29640212026128
0.0012012359437283812,-11621.526347466108,-1698.688266009106,644012.846076721,644119.9355153498,65.72652403217853
0.0012262616925560557,-9920.219146448419,-1902.3076072398242,637535.5832230336,637615.5968902276,65.0628160092069
0.0012512874413837304,-8227.153532502296,-2017.6932068617166,630592.5851085472,630649.4791364743,64.35198766698718
0.0012763131902114048,-6550.733627545566,-2025.8416972217804,623497.1511567328,623534.8535937713,63.626005468752176
0.0013013389390390795,-4890.402238234354,-1934.0613513942678,616351.7825050103,616374.2178453538,62.895328351566704
0.0013263646878667542,-3233.924772360245,-1767.3164949651493,609072.5517545578,609083.7011263681,62.15139807411919
0.0013513904366944287,-1575.7559488582688,-1559.8955346553446,601567.3801783419,601571.4663907562,61.38484350926084
0.0013764161855221034,73.106085475243,-1342.9544315944504,593880.2712567404,593881.7941805656,60.60018307964955
0.001401441934349778,1686.727457986454,-1139.3650870589022,586239.3903657221,586242.9240670574,59.820706537454846
0.0014264676831774526,3229.779625109045,-966.3440811530206,579011.5487514891,579021.3630643691,59.08381255758867
0.0014514934320051273,4669.359912539847,-839.419590693374,572550.7852372893,572570.440402828,58.42555514314572
0.0014765191808328018,5990.6875446551785,-766.3114653472078,567053.5991076588,567085.7605613709,57.865893934833764
0.0015015449296604765,7195.232784662824,-741.9585518348338,562605.6381589101,562652.1358401533,57.41348324899525
0.001526570678488151,8281.995351293092,-753.1979944959231,559333.0070343126,559394.8261400639,57.081104708169775
0.0015515964273158257,9237.725301819179,-781.5435770952569,557460.2624755475,557537.3445953337,56.89156577503406
0.0015766221761435001,10044.343714581535,-809.5821604807365,557239.2668762003,557330.373129487,56.870446237702765
0.0016016479249711748,10685.203913987332,-824.9280062849316,558874.57948029,558977.3248336376,57.03850253404465
0.0016266736737988495,11161.066175998318,-815.6286333308735,562406.9114549252,562518.2385492283,57.39982026012534
0.001651699422626524,11496.134118359967,-771.2666065923214,567689.7850494275,567806.6995037241,57.93945913303307
0.0016767251714541987,11735.143075281982,-687.6316875323611,574445.8741767508,574566.1396036373,58.6291979187385
0.0017017509202818732,11940.641413801271,-565.5947609838906,582294.5359359881,582417.2262182108,59.43032920593986
0.001726776669109548,12177.390344402835,-409.7744292903054,590832.1621171611,590957.7823692008,60.30181452746947
0.0017518024179372224,12497.706097981662,-233.582748869729,599704.7087119753,599834.9646943958,61.20764945861182
0.001776828166764897,12938.09423164814,-59.413196639115235,608627.4661912177,608764.9714090143,62.11887463357289
0.0018018539155925718,13507.980150122707,91.71994207123242,617443.3661389293,617591.114192275,63.01950144819133
0.0018268796644202463,14170.593471925771,209.95389948820713,626184.2701291202,626344.6255514084,63.91271689300086
0.001851905413247921,14829.744191798563,300.3574583957206,635039.561097441,635212.7641083996,64.817628990653
0.0018769311620755954,15317.782534202948,379.5420975624213,644312.4966421042,644494.6639369105,65.76476162621535
0.0019019569109032701,15401.908252611413,465.34908507220575,654262.9831878947,654444.4105479926,66.78004189265229
0.0019269826597309448,14786.81279643523,569.1312298198169,665008.1196913962,665172.7392178583,67.87476930794473
0.0019520084085586193,13108.066922392805,696.4946000388826,676534.8161714287,676662.1490930617,69.04715807072058
0.001977034157386294,9933.392351156848,850.9688282766685,688682.8836302971,688755.0440010492,70.28112693888257
0.0020020599062139685,4771.544784174835,1037.168457897028,701135.8109945958,701152.8141689064,71.54620552743944
0.002027085655041643,-2912.075914328512,1259.5236018576734,713516.1349396908,713523.189119073,72.80848868561968
0.002052111403869318,-13661.346936592421,1519.2979444787977,725516.6292436483,725646.8286813549,74.04559476340357
0.0020771371526969924,-27968.173463291263,1814.937416919731,736985.7624006723,737518.4924501817,75.25698902552875
0.002102162901524667,-46201.14946305117,2141.638020402553,747958.2860234315,749386.9030457352,76.46805133119747
0.0021271886503523418,-68557.34845352297,2489.191066840928,758657.6478982553,761753.0655085403,77.72990464372859
0.0021522143991800162,-95021.26169316117,2846.65811885341,769399.065534585,775249.679565593,79.1071101597544
0.0021772401480076907,-125292.74995601618,3207.5700163998727,780423.8045262533,790423.8586783676,80.6554957835069
0.002202265896835365,-158673.44654453115,3569.927447245873,791798.2257262178,807548.4117254332,82.40289915565646
0.00222729164566304,-194018.02321416506,3944.185171031765,803436.107200957,826539.852809268,84.34080130706816
0.0022523173944907146,-229782.90771379333,4353.531453493242,815132.2060302984,846911.8320249037,86.41957469641876
0.002277343143318389,-264203.88970190013,4823.515085782282,826649.0399625808,867856.8988602754,88.55682641431383
0.002302368892146064,-295558.4344966764,5375.285803859381,837766.0751360611,888389.3732727863,90.65197686457002
0.0023273946409737385,-322434.55727656686,6021.55833895958,848279.1757937041,907511.9078901671,92.6032559071599
0.002352420389801413,-343933.32909159194,6768.778124548734,857936.2050247904,924332.4526946433,94.31963803006565
0.0023774461386290874,-359724.53490327625,7628.090147050805,866435.3890036894,938173.8709261067,95.73202764552109
0.0024024718874567624,-369920.07650350925,8619.07694505798,873422.3275306185,948568.2441018951,96.79267796958113
0.002427497636284437,-374897.8473079069,9766.013233413567,878539.8105308182,955236.0805677266,97.47306944568639
0.0024525233851121113,-375199.57208997797,11091.512989833971,881528.1632622527,958117.7606022266,97.76711842879863
0.0024775491339397862,-371485.96523063484,12602.602283501377,882326.515731091,957424.0065455892,97.6963271985295
0.0025025748827674607,-364489.3306139429,14283.59928341916,881103.6326499592,953624.7190629826,97.30864480234517
0.002527600631595135,-354987.0241741778,16107.64686842589,878259.7408399973,947425.6783513792,96.67608962769177
0.0025526263804228097,-343776.8592953788,18049.66071445063,874414.1369309063,939738.4753756535,95.89168116078098
0.0025776521292504846,-331587.7608772685,20094.149366377704,870242.3520862802,931491.2610255211,95.05012867607358
0.002602677878078159,-319022.8494986619,22237.185540503877,866346.3063491503,923485.7841059574,94.2332432761181
0.0026277036269058336,-306562.34391577175,24485.611425913907,863231.6702114891,916378.1601095145,93.50797552137902
0.0026527293757335085,-294554.6631550056,26847.15268935246,861248.12305673,910621.5177892505,92.92056303971944
0.002677755124561183,-283230.19153421104,29322.1502714406,860610.7903721574,906493.2776353586,92.49931404442434
0.0027027808733888574,-272725.9484089195,31899.60557420816,861440.9906274253,904144.6831714755,92.25966154810976
0.0027278066222165324,-263074.3300064683,34562.369473435174,863756.7775125908,903591.9605571466,92.20326128134148
0.002752832371044207,-254205.64147723856,37294.81364556556,867492.2056256507,904739.8179093808,92.32038958258985
0.0027778581198718813,-245996.25075792585,40093.642580069914,872571.9256493144,907470.8926426498,92.59907067782142
0.002802883868699556,-238317.57125580442,42963.33262495287,878947.185404525,911695.8195851198,93.030185671951
0.0028279096175272307,-231051.14977771053,45914.35106144041,886594.7180375148,917356.504037408,93.6078065344294
0.002852935366354905,-224078.3032363622,48967.415026477676,895480.0028332727,924388.0836478234,94.32531465794116
0.0028779611151825797,-217259.04917396285,52157.73067595548,905489.1917374034,932648.1649959227,95.16818010162476
0.0029029868640102546,-210411.2486898438,55531.7939588303,916331.9340975329,941817.8630515275,96.10386357668646
0.002928012612837929,-203310.37885139807,59139.303145014295,927536.6675582307,951397.3076444558,97.08135792290366
0.0029530383616656036,-195724.85332087957,63030.57577416222,938567.9432416864,960828.2134548024,98.04369525049006
0.002978064110493278,-187471.17877275855,67253.09745765587,949004.3251083839,969679.1382010765,98.94685083684455
0.003003089859320953,-178469.2560488847,71839.90965758702,958641.8756918326,977755.8456971233,99.77100466297178
0.0030281156081486274,-168784.06659615962,76803.13906128997,967528.5865959066,985138.7461599468,100.52436185305577
0.003053141356976302,-158612.76442403853,82115.26912604191,975907.6523395085,992117.2674425407,101.23645586148376
0.003078167105803977,-148252.50048211927,87692.65845474668,984167.6670486729,999127.020508352,101.95173678656653
0.0031031928546316513,-138028.56392160562,93405.55393787185,992742.7276352122,1006635.2890882866,102.71788664166189
0.003128218603459326,-128241.13495063465,99092.48884374021,1001993.1103704325,1015014.9276135708,103.57295179730315
0.0031532443522870003,-119129.55063369717,104579.45991729265,1012133.033482952,1024471.5665831651,104.53791495746583
0.003178270101114675,-110847.62993495018,109705.77759876486,1023217.6515840277,1035034.7420322924,105.61579000329516
0.0032032958499423497,-103453.90969672173,114352.63437696123,1035195.5196542524,1046617.8864956702,106.79774351996635
0.003228321598770024,-96918.44494812143,118457.84440895652,1047958.0633812848,1059075.799213666,108.06895910343529
0.003253347347597699,-91153.40896959108,122008.48247130704,1061379.0193012743,1072250.1743419229,109.4132830961146
0.0032783730964253736,-86036.38926558373,125015.09984226758,1075332.7493477522,1085988.7463902733,110.8151782030891
0.003303398845253048,-81420.82405329627,127492.1254735372,1089682.2643980784,1100132.278406002,112.25839575571449
0.0033284245940807225,-77163.23311488173,129457.06595756281,1104309.40359168,1114545.8964669954,113.72917310887706
0.0033534503429083974,-73154.72409518555,130932.95483829586,1119160.500187802,1129165.7440342735,115.22099428921159
0.003378476091736072,-69316.2151503178,131958.40151636067,1134242.7113150011,1143994.8800516645,116.73417143384333
0.0034035018405637464,-65581.65828339708,132605.05383326788,1149604.323337871,1159083.7564397873,118.27385269793749
0.0034285275893914213,-61894.50984775059,133011.34534547754,1165323.9373032122,1174522.382584115,119.84922271266478
0.003453553338219096,-58208.52796421828,133418.61990034135,1181493.3213879834,1190426.4905268932,121.47209087009114
0.0034785790870467703,-54482.70145125967,134134.80094789734,1198191.8235243345,1206906.8545432275,123.15376066767627
0.0035036048358744448,-50675.76723024504,135361.40406082539,1215405.3273461808,1223969.3022439575,124.89482675958752
0.0035286305847021197,-46734.93315121671,137165.63601466452,1232980.9716873502,1241467.1329612134,126.68031968991973
0.003553656333529794,-42590.68089960275,139512.46925150958,1250606.6882172998,1259084.8993573848,128.4780509548352
0.0035786820823574686,-38145.78431979822,142292.8835092572,1267813.7055601415,1276343.9808942259,130.2391817239006
0.0036037078311851435,-33297.71888446701,145350.8226749563,1284120.476544787,1292749.3949010866,131.91320356133537
0.003628733580012818,-27968.981188057558,148501.33167041285,1299190.063207374,1307948.6724462104,133.46415024961334
0.0036537593288404925,-22098.49101288658,151544.93618011472,1312783.237904485,1321686.0598152129,134.8659244709401
0.003678785077668167,-15610.600934848677,154290.48900152484,1324618.2182579297,1333665.126633608,136.08827822791918
0.003703810826495842,-8436.71051997583,156587.57811684455,1334428.7991008835,1343611.20402242,137.1031840839204
0.0037288365753235164,-563.1351428809573,158354.5921624501,1342133.5273231817,1351443.2652327016,137.90237400333692
0.003753862324151191,7955.990615846267,159589.91241183315,1347894.31703471,1357332.4308455454,138.5033092699536
0.003778888072978866,17016.746867236274,160353.63961646982,1352072.7859256011,1361654.7572174082,138.94436298136816
0.0038039138218065403,26505.934877545613,160738.98816380813,1355090.0144123854,1364847.4398481294,139.2701469232785
0.0038289395706342147,36321.76526216027,160847.05630480815,1357351.2850147064,1367330.814793732,139.52355252997262
0.0038539653194618897,46359.63525691864,160771.4118766607,1359267.8941030412,1369527.6085553917,139.74771515871345
0.003878991068289564,56488.707035187304,160605.7728027631,1361304.1200738638,1371908.923948738,139.99070652538143
0.0039040168171172386,66593.18804817778,160450.130561639,1363883.6903707334,1374902.7667258885,140.29620068631516
0.003929042565944913,76593.90458337865,160362.41927312745,1367281.011356655,1378782.1059768773,140.69205163029363
0.003954068314772588,86488.9229029414,160372.85531276677,1371558.409813774,1383608.4193283895,141.18453258452953
0.003979094063600262,96340.42661469751,160506.05102010322,1376587.9110756963,1389258.05635033,141.76102615819693
0.004004119812427937,106259.03879468418,160793.9166568725,1382118.1420096138,1395491.3921026683,142.3970808268029
0.004029145561255612,116373.74635148194,161267.13420500394,1387881.6668377842,1402057.580329335,143.0671000336056
0.004054171310083286,126824.76943851152,161943.78471953137,1393596.3053620693,1408694.7766884787,143.74436496821207
0.004079197058910961,137745.72440352317,162831.9987140396,1398939.0500911917,1415103.7454075753,144.3983413681199
